timestamp,date,price_usd
1773234149112,2026-03-11,0.0000033063427473715952
1773237714966,2026-03-11,0.0000033255659549543757
1773241316435,2026-03-11,0.000003353586862354958
1773245010583,2026-03-11,0.0000033348906080217677
1773248570727,2026-03-11,0.000003353250144024205
1773252194117,2026-03-11,0.0000033616017125517395
1773255729355,2026-03-11,0.0000033822297476491216
1773259395726,2026-03-11,0.0000033656112194626597
1773262962290,2026-03-11,0.0000033494544919071694
1773266583743,2026-03-11,0.0000033553805075019574
1773270075790,2026-03-11,0.000003346383343973717
1773273788618,2026-03-12,0.000003334665153936164
1773277388845,2026-03-12,0.00000333248567531913
1773281049445,2026-03-12,0.000003312325092671657
1773284623508,2026-03-12,0.0000032846043784337536
1773288140551,2026-03-12,0.0000032841185389449882
1773291618752,2026-03-12,0.00000328285300726292
1773295269733,2026-03-12,0.000003274633002645819
1773298999620,2026-03-12,0.0000032716007077881594
1773302538882,2026-03-12,0.0000032963160105896022
1773306138249,2026-03-12,0.0000032944779599095768
1773309755454,2026-03-12,0.0000033013892402825365
1773313424167,2026-03-12,0.0000033331233330059052
1773316902723,2026-03-12,0.000003328127742387477
1773320505890,2026-03-12,0.00000333362285319707
1773324026033,2026-03-12,0.00000330991317695928
1773327791684,2026-03-12,0.000003275677166718743
1773331416040,2026-03-12,0.0000032981582597838552
1773334944200,2026-03-12,0.0000033154069506940597
1773338636443,2026-03-12,0.0000033224225958105623
1773342140629,2026-03-12,0.0000033206916222185567
1773345735683,2026-03-12,0.0000033540723947239042
1773349430269,2026-03-12,0.000003318934236456232
1773352952939,2026-03-12,0.0000033497701041976594
1773356629995,2026-03-12,0.000003343061753773546
1773360204425,2026-03-13,0.000003350909512773712
1773363612508,2026-03-13,0.0000033968292061065666
1773367339831,2026-03-13,0.000003454240934052602
1773371028017,2026-03-13,0.0000034229388364819157
1773374572794,2026-03-13,0.000003450075332151154
1773378139069,2026-03-13,0.000003445629701266399
1773381732302,2026-03-13,0.000003446652985999024
1773385310597,2026-03-13,0.0000034399943646805135
1773388885987,2026-03-13,0.0000034515116119293495
1773392543212,2026-03-13,0.0000034665499239630003
1773396201747,2026-03-13,0.000003507562516691801
1773399773758,2026-03-13,0.0000035372557682070124
1773403411759,2026-03-13,0.0000036052391042545916
1773407012017,2026-03-13,0.0000036292046214185898
1773410564638,2026-03-13,0.000003590216366419436
1773414033882,2026-03-13,0.0000034868083422858175
1773417661087,2026-03-13,0.000003483612379230462
1773421423306,2026-03-13,0.000003489013842725378
1773424978329,2026-03-13,0.000003415566850218255
1773428611672,2026-03-13,0.0000034036067919664715
1773432222899,2026-03-13,0.000003393733572419881
1773435775203,2026-03-13,0.0000034069572685175364
1773439368554,2026-03-13,0.0000034015198365932017
1773442960433,2026-03-13,0.000003367861364848402
1773446582506,2026-03-14,0.000003368602453114523
1773450197663,2026-03-14,0.0000033733915228275966
1773453783820,2026-03-14,0.0000034037395421251074
1773457337593,2026-03-14,0.0000034139619155175776
1773461015509,2026-03-14,0.000003404896603174569
1773464549589,2026-03-14,0.000003402960350957979
1773468129174,2026-03-14,0.0000033787522337473507
1773471798438,2026-03-14,0.000003347579456208748
1773475394441,2026-03-14,0.000003345462097474203
1773479014436,2026-03-14,0.000003344904179267054
1773482583404,2026-03-14,0.0000033350288654502677
1773486036495,2026-03-14,0.0000033288506324318687
1773489740955,2026-03-14,0.000003344361228515817
1773493221235,2026-03-14,0.000003343722691371163
1773497035204,2026-03-14,0.0000033610439626265584
1773500593386,2026-03-14,0.000003344630442849937
1773504174265,2026-03-14,0.0000033505193794102833
1773507773482,2026-03-14,0.0000033545479990065513
1773511209830,2026-03-14,0.0000033378987559162166
1773514912487,2026-03-14,0.0000033273352741424237
1773518453953,2026-03-14,0.00000332585529326872
1773522172430,2026-03-14,0.0000033248727718436695
1773525648128,2026-03-14,0.0000033339964047541954
1773529497471,2026-03-14,0.0000033361685979090076
1773533372201,2026-03-15,0.000003353582279617748
1773536764376,2026-03-15,0.0000033407292013993976
1773540574941,2026-03-15,0.0000033527669128296825
1773544144983,2026-03-15,0.000003392322135664247
1773547686442,2026-03-15,0.000003366309879606928
1773551371301,2026-03-15,0.0000033569787276529525
1773554959676,2026-03-15,0.0000033572913181896952
1773558556999,2026-03-15,0.000003350497726156756
1773561749634,2026-03-15,0.000003358029565472244
1773565349313,2026-03-15,0.000003377456806342262
1773568939219,2026-03-15,0.0000033677015286477684
1773572562473,2026-03-15,0.000003376178569593691
1773576137454,2026-03-15,0.000003384975737936564
1773579719157,2026-03-15,0.0000033759115611402187
1773583336339,2026-03-15,0.0000033525667692154826
1773586932565,2026-03-15,0.0000033651476464683775
1773590585327,2026-03-15,0.0000033448922911504462
1773594212564,2026-03-15,0.0000033342949106134847
1773597811082,2026-03-15,0.0000033706658089387876
1773601311772,2026-03-15,0.000003343742099623245
1773604894893,2026-03-15,0.0000033592186497488743
1773608657025,2026-03-15,0.000003364799218459113
1773612187721,2026-03-15,0.000003384598991599971
1773615836315,2026-03-15,0.0000034411103663398594
1773619462848,2026-03-16,0.000003449505418422141
1773623043714,2026-03-16,0.000003488543076650416
1773626643311,2026-03-16,0.0000035128274045366262
1773630213153,2026-03-16,0.0000035081361012674196
1773633814130,2026-03-16,0.0000035922787893666627
1773637453479,2026-03-16,0.0000036717065597208912
1773641028646,2026-03-16,0.0000037630474440170994
1773644634549,2026-03-16,0.000003869830892372293
1773648197351,2026-03-16,0.000004024068862685805
1773651809572,2026-03-16,0.0000039312582931780135
1773655259671,2026-03-16,0.000004022872446671481
1773658934110,2026-03-16,0.000003951078906776529
1773662551626,2026-03-16,0.000003968912155560152
1773666044204,2026-03-16,0.000004045496956474001
1773669739430,2026-03-16,0.000003978563511303542
1773673336324,2026-03-16,0.0000040250810584983225
1773676922585,2026-03-16,0.0000039029916923822055
1773680533781,2026-03-16,0.000003927635912460076
1773684156273,2026-03-16,0.0000039494038714654006
1773687779977,2026-03-16,0.000003969097554139072
1773691376276,2026-03-16,0.000003989597216725038
1773695030930,2026-03-16,0.000003981757863140402
1773698622616,2026-03-16,0.0000039689999083026895
1773702085490,2026-03-16,0.000004010715981889059
1773705766659,2026-03-17,0.000004009336683912629
1773709223858,2026-03-17,0.000003975085922222565
1773712960309,2026-03-17,0.0000039695659403365946
1773716583603,2026-03-17,0.000003944856346367963
1773720047874,2026-03-17,0.000003921836950085978
1773723756585,2026-03-17,0.000003847024220283853
1773727425895,2026-03-17,0.0000038062358374876275
1773730839642,2026-03-17,0.0000037962974336555483
1773734610939,2026-03-17,0.0000038118418206947535
1773738163323,2026-03-17,0.0000038047362914311374
1773741762134,2026-03-17,0.0000037832711492352656
1773745337871,2026-03-17,0.00000375234480710259
1773748973335,2026-03-17,0.0000037129874334559044
1773752579939,2026-03-17,0.00000366360997640471
1773756146233,2026-03-17,0.000003661403711847715
1773759751612,2026-03-17,0.0000036824193416090686
1773763346368,2026-03-17,0.0000036448085508442374
1773767054057,2026-03-17,0.0000036567846465336086
1773770561286,2026-03-17,0.000003692079699299215
1773774150274,2026-03-17,0.000003713202602693423
1773777749477,2026-03-17,0.0000036904803475461046
1773781407724,2026-03-17,0.0000036892298737978754
1773784952809,2026-03-17,0.0000037188046195869085
1773788597486,2026-03-17,0.0000036963697514403457
1773792230847,2026-03-18,0.0000036663898046403934
1773795787062,2026-03-18,0.0000036777033411089925
1773799414022,2026-03-18,0.0000036867470857103983
1773802965031,2026-03-18,0.000003726380294694524
1773806564510,2026-03-18,0.00000373562947380615
1773810181769,2026-03-18,0.0000036862172709275546
1773813698235,2026-03-18,0.0000036789725491655624
1773817436580,2026-03-18,0.0000036766726298570504
1773820992881,2026-03-18,0.000003667262486202319
1773824568409,2026-03-18,0.0000036665221796471845
1773828206008,2026-03-18,0.0000036724726079930596
1773831779996,2026-03-18,0.000003666479572903275
1773835383784,2026-03-18,0.000003587686948943643
1773838995531,2026-03-18,0.0000035318515533984883
1773842598290,2026-03-18,0.0000035211329580026685
1773846192691,2026-03-18,0.0000034683053921406333
1773849736321,2026-03-18,0.0000034709840901749203
1773853369638,2026-03-18,0.0000034578473554611837
1773856963948,2026-03-18,0.000003475525722154473
1773860418232,2026-03-18,0.000003492973308290391
1773864072168,2026-03-18,0.0000034815491435396334
1773867772803,2026-03-18,0.000003512911835996206
1773871401940,2026-03-18,0.0000035235746202078944
1773874913705,2026-03-18,0.0000035146414043907647
1773878501533,2026-03-19,0.000003522915863772106
1773882106185,2026-03-19,0.0000035143077468328497
1773885775036,2026-03-19,0.000003513269193020407
1773889405803,2026-03-19,0.0000035136749063431654
1773892967910,2026-03-19,0.0000035214492368845567
1773896590220,2026-03-19,0.0000034938921074545814
1773900098154,2026-03-19,0.0000034742881958103644
1773903802109,2026-03-19,0.000003476206673374611
1773907375031,2026-03-19,0.0000034604092229671652
1773910994222,2026-03-19,0.0000034568530387568256
1773914586075,2026-03-19,0.0000034813900061430103
1773918158541,2026-03-19,0.0000034620914585046224
1773921825433,2026-03-19,0.0000034454454433140843
1773925265994,2026-03-19,0.0000033897946962294396
1773928943311,2026-03-19,0.0000034108581760189123
1773932507079,2026-03-19,0.000003396874822681726
1773936140112,2026-03-19,0.000003400691022606167
1773939766112,2026-03-19,0.0000033405593800721925
1773943358052,2026-03-19,0.000003364144748846226
1773946891076,2026-03-19,0.0000033711503258038094
1773950459627,2026-03-19,0.0000033976641936248373
1773954073912,2026-03-19,0.0000034057156782079633
1773957725243,2026-03-19,0.0000034134544726670745
1773961370861,2026-03-19,0.0000034045287933584147
1773964965827,2026-03-20,0.00000341177093975924
1773968586496,2026-03-20,0.000003427177261017805
1773972197540,2026-03-20,0.0000034430047761213433
1773975765126,2026-03-20,0.0000034276149689496574
1773979355415,2026-03-20,0.0000034271753856726568
1773982945356,2026-03-20,0.000003436948931586979
1773986513265,2026-03-20,0.0000034711369145067163
1773990195596,2026-03-20,0.0000034547760861070813
1773993700557,2026-03-20,0.0000034461237693190575
1773997395364,2026-03-20,0.0000034557227835205106
1774000832157,2026-03-20,0.0000034354367865186006
1774004566570,2026-03-20,0.0000034439582048446896
1774008064418,2026-03-20,0.000003426015174363259
1774011767871,2026-03-20,0.000003415115507402015
1774015386383,2026-03-20,0.000003406065321435793
1774018930163,2026-03-20,0.0000034078692054217763
1774022588442,2026-03-20,0.000003433600010744158
1774026191064,2026-03-20,0.000003419103689398152
1774029708783,2026-03-20,0.0000034219257284320825
1774033336848,2026-03-20,0.000003399911837758544
1774036960528,2026-03-20,0.0000034008055942542207
1774040629663,2026-03-20,0.0000034050792402728694
1774044265924,2026-03-20,0.0000034285142743421354
1774047764973,2026-03-20,0.0000034347216563631253
1774051340553,2026-03-21,0.0000034163238397107055
1774054942940,2026-03-21,0.0000034258623388837083
1774058528387,2026-03-21,0.000003414499563114105
1774062124273,2026-03-21,0.00000343383639912752
1774065677301,2026-03-21,0.0000034347389953187483
1774069288178,2026-03-21,0.000003432209542186488
1774073246488,2026-03-21,0.0000034429707657634656
1774076679998,2026-03-21,0.000003442854038020249
1774080190270,2026-03-21,0.0000034253736195453126
1774083710312,2026-03-21,0.000003425651154906606
1774087232122,2026-03-21,0.0000034265524876973136
1774091117346,2026-03-21,0.000003416082404055168
1774094728683,2026-03-21,0.0000034149103138030196
1774098173461,2026-03-21,0.0000034147750991258215
1774101779552,2026-03-21,0.0000034146753989387353
1774105453743,2026-03-21,0.000003416209809365387
1774109229473,2026-03-21,0.000003441060076102828
1774112805289,2026-03-21,0.0000034240065244312792
1774116275879,2026-03-21,0.0000034162183802245736
1774119978787,2026-03-21,0.000003408310261855255
1774123434963,2026-03-21,0.0000034055089317907486
1774127011576,2026-03-21,0.0000034335359139162253
1774130616274,2026-03-21,0.0000034308590748596127
1774134286743,2026-03-21,0.0000034332216006180948
1774137909067,2026-03-22,0.0000033217929742653333
1774141629560,2026-03-22,0.000003329416768753441
1774144934867,2026-03-22,0.0000033188569001027295
1774148600914,2026-03-22,0.0000033397340384669083
1774152207222,2026-03-22,0.0000033523888090024808
1774155857802,2026-03-22,0.0000033625854767852424
1774159632588,2026-03-22,0.0000033545510511703015
1774162991643,2026-03-22,0.0000033435059748246485
1774166594800,2026-03-22,0.000003324174268988831
1774170267393,2026-03-22,0.000003314275332500625
1774173707210,2026-03-22,0.000003314260017542648
1774177382483,2026-03-22,0.000003297872014373633
1774181045349,2026-03-22,0.000003295725326180293
1774184609477,2026-03-22,0.0000033055481807655965
1774188206772,2026-03-22,0.000003305906077604347
1774191802464,2026-03-22,0.0000033086381819602002
1774195383801,2026-03-22,0.000003305694081026364
1774198947044,2026-03-22,0.0000033129310280684402
1774202453931,2026-03-22,0.0000033053724558730376
1774206022678,2026-03-22,0.0000032815583298284655
1774209624006,2026-03-22,0.0000032681017381837187
1774213407792,2026-03-22,0.0000032686012642351396
1774216852778,2026-03-22,0.000003251165059807265
1774220529692,2026-03-22,0.0000032929206413827785
1774224161262,2026-03-23,0.0000032780919116413433
1774227782526,2026-03-23,0.000003288136106589449
1774231397411,2026-03-23,0.000003303174813579064
1774234969636,2026-03-23,0.0000033144540812262145
1774238567547,2026-03-23,0.000003316275467703476
1774242166082,2026-03-23,0.0000033294669341141997
1774245768686,2026-03-23,0.0000033438936775896896
1774249415623,2026-03-23,0.0000033014235891342007
1774253014175,2026-03-23,0.000003285257951106295
1774256613537,2026-03-23,0.000003278056836509507
1774260212626,2026-03-23,0.000003278615608359284
1774263809232,2026-03-23,0.0000032820293590418857
1774267424769,2026-03-23,0.0000033842710010608895
1774271019539,2026-03-23,0.000003411860365343176
1774274619417,2026-03-23,0.000003436990875088153
1774278221298,2026-03-23,0.0000034634085779570793
1774281819144,2026-03-23,0.000003462816327013353
1774285484471,2026-03-23,0.0000034593965923438977
