id,timestamp,cycle_number,state,previous_state,price,sma50,sma200,rsi,vix,breadth_score,momentum_4w,volume,avg_volume,days_in_state,portfolio_value,daily_return,total_return,above_sma50,above_sma200,golden_cross,volume_confirming
1,"2026-03-16T12:16:02.756Z",1,"DORMANT","DORMANT",662.29,685.99,678.6,28.7,25.15,50.782274362892494,-3.01,83073510,85487305.5,0.00035428240740740743,300,0,0,0,0,1,0
2,"2026-03-16T13:14:45.646Z",1,"DORMANT","DORMANT",662.29,685.99,678.6,28.7,25.21,50.782274362892494,-3.01,83073510,85487305.5,0.0003562037037037037,300,0,0,0,0,1,0
3,"2026-03-16T13:26:43.861Z",1,"DORMANT","DORMANT",662.29,685.99,678.6,28.7,25.16,50.782274362892494,-3.01,83073510,85487305.5,0.0003542939814814815,300,0,0,0,0,1,0
4,"2026-03-17T08:13:22.572Z",1,"DORMANT","DORMANT",669.03,686.12,678.94,36.03,24.38,65,-2.02,81253874,85391282.4,0.0003536574074074074,300,0,0,0,0,1,0
5,"2026-03-17T11:29:51.026Z",1,"DORMANT","DORMANT",669.03,685.84,678.86,29.82,23.56,65,-2.51,81253874,85435428.7,0.0003538194444444444,300,0,0,0,0,1,0
6,"2026-03-17T12:05:12.511Z",1,"DORMANT","DORMANT",669.03,685.84,678.86,29.82,23.41,52.534070709065766,-2.51,81253874,85435428.7,0.00035476851851851853,300,0,0,0,0,1,0
7,"2026-03-17T12:07:31.999Z",1,"DORMANT","DORMANT",669.03,685.84,678.86,29.82,23.41,52.534070709065766,-2.51,81253874,85435428.7,0.0003537152777777778,300,0,0,0,0,1,0
